Configuration,Pressure,Theta1,Theta2,Theta3,Theta4,Theta5,Theta6
DS10DS10_0_3,76.5,-13.60601098493269,-5.325536333559125,-0.36070696178103656,2.936301576964939,5.5103001589808365,8.518446755
DS10DS10_0_3,85.0,-13.644140603700782,-5.2893052536402205,-0.22792660479119942,3.1368601514921304,5.732656162354375,8.751921857
DS10DS10_0_3,93.5,-13.603899640790228,-5.112981798711944,0.09019604907896728,3.5896596251113966,6.29163585812859,9.430853387
DS10DS10_0_3,102.0,-13.447366342809422,-4.704358417786908,0.7291673737146276,4.485922932972253,7.444703746387788,10.89188851
DS10DS10_0_3,110.5,-13.333151230607362,-4.358677480387557,1.2887141123357022,5.282592325237559,8.478342831731437,12.1982526
DS10DS10_0_3,119.0,-13.296742967619059,-4.163400661297,1.6398535905160596,5.796057168717574,9.143720044847822,13.02330021
DS10DS10_0_3,127.5,-13.281446639899631,-4.014744275905362,1.922378622365545,6.215292206318663,9.68891166022139,13.6936913
DS10DS10_0_3,136.0,-13.334250949793415,-4.031648288964123,1.957702997183702,6.286925723946755,9.770409653542258,13.76244044
DS10DS10_0_3,144.5,-13.307280551850521,-3.8746151400161493,2.2414100371976104,6.705758398298798,10.322786829965953,14.44994626
DS10DS10_0_3,153.0,-13.208502469839459,-3.5401573573948157,2.789975455778647,7.499641090868355,11.388838349648472,15.80785769
DS10DS10_0_3,161.5,-13.167787744655698,-3.3550603954312095,3.112506792997215,7.973263815955304,12.025871371690435,16.61003729
DS10DS10_0_3,170.0,-13.172342391951943,-3.3059237212307115,3.2198987456978516,8.138084564754386,12.244304009049406,16.87359498
DS10DS10_0_3,178.5,-13.160222365550656,-3.2291673790370448,3.362434705473402,8.35010847834797,12.528788220921518,17.22739073
DS10DS10_0_3,187.0,-13.120550060990661,-3.087423292477774,3.6015164641522004,8.697859763554797,13.00122012625099,17.82754722
DS10DS10_0_3,195.5,-13.086231121092867,-2.976148732633355,3.787411043977291,8.966982180185523,13.367502974971387,18.29453127
DS10DS10_0_3,204.0,-13.04082637532345,-2.843769985992596,4.003111719305029,9.276722027182764,13.79133569794657,18.83881458
DS10DS10_0_3,212.5,-12.996106305286665,-2.726061800803855,4.191855448343728,9.545660536886167,14.160299263912481,19.31582455
DS10DS10_0_3,221.0,-12.98070501666906,-2.72168723350841,4.191616114079513,9.540237286354097,14.150485938756562,19.31155192
DS10DS10_0_3,229.5,-12.943962243084314,-2.655750013414253,4.290275477473801,9.675845482170848,14.336309203382399,19.56075301
DS10DS10_0_3,238.0,-12.885989424178037,-2.5193873184458253,4.506033075343233,9.979549475463957,14.755972391160116,20.11078475
DS10DS10_0_3,246.5,-12.83424628443727,-2.4057616688588634,4.686676687981323,10.232287899201776,15.105996364049707,20.57345748
DS10DS10_0_3,255.0,-12.800622862738498,-2.3572347929533253,4.762341862099141,10.333473704800953,15.246031642419576,20.76971282
DS10DS10_0_3,263.5,-12.787724767335176,-2.38240223737826,4.719723347868221,10.264286177699748,15.149497097779529,20.66516652
DS10DS10_0_3,272.0,-12.775116765415008,-2.397565802860443,4.701730869756697,10.232079312202067,15.104931397199584,20.62648062
DS10DS10_0_3,280.5,-12.750607269001636,-2.3454434811844482,4.807885983845412,10.381745283912306,15.314015160804002,20.91007079
DS10DS10_0_3,289.0,-12.7264108848769,-2.2645343458047034,4.976583591319135,10.625301629495027,15.654795063265064,21.35983371
DS10DS10_0_3,297.5,-12.73998779825947,-2.304456710338666,4.956776572061377,10.599293856599695,15.620926485214168,21.32836239
DS10DS10_0_3,306.0,-12.789661688934089,-2.4579601367523614,4.7628148853790675,10.324502986480095,15.241734069864629,20.84997334
DS10DS10_0_3,314.5,-12.831740752874676,-2.5281480530383202,4.732207237288306,10.29204579009842,15.201135210153216,20.79836796
DS10DS10_0_3,323.0,-12.878495830112623,-2.55378632323208,4.80290405875571,10.413382676879412,15.375745278228846,21.01607355
DS10DS10_0_3,331.5,-12.95084051544293,-2.6192525264019046,4.834543879030881,10.485198970136285,15.482972729240805,21.13926842
DS10DS10_0_3,340.0,-13.0421857036768,-2.6814845868773123,4.904378390430877,10.621533722418992,15.681713929117938,21.37132576
DS10DS10_0_6,0.0,-16.704266338451987,-10.123886263465216,-6.983469481534101,-5.273122083842472,-4.103385108018902,-3.393629021
DS10DS10_0_6,8.5,-16.516704254542447,-9.909289798540225,-6.700874919563703,-5.0024603606883815,-3.9039962561849726,-3.195267567
DS10DS10_0_6,17.0,-16.16882261247127,-9.46985499801101,-6.123033345279424,-4.3598052427003875,-3.2324933201952595,-2.400508574
DS10DS10_0_6,25.5,-15.7085394614063,-8.8495114948389,-5.3016050816563824,-3.3955782458277164,-2.143696985873096,-1.071772168
DS10DS10_0_6,34.0,-15.375548492234463,-8.374944183234629,-4.653696817004649,-2.622079169326831,-1.273899029466546,-0.015759816
DS10DS10_0_6,42.5,-15.260092829424577,-8.195794114087805,-4.376952299953346,-2.2991723257372843,-0.9567214860466445,0.335555521
DS10DS10_0_6,51.0,-15.190687531279963,-8.079366616606338,-4.179097902400483,-2.0685294792796753,-0.747021310245527,0.551129581
DS10DS10_0_6,59.5,-15.034928855775272,-7.820448450470687,-3.790879526098438,-1.5851303500938845,-0.20706871287380313,1.192301051
DS10DS10_0_6,68.0,-14.81177060657875,-7.4346711903993645,-3.22840799158317,-0.8631964948308037,0.6493395257467838,2.243401214
DS10DS10_0_6,76.5,-14.652469326240029,-7.134881956618312,-2.7753397824173,-0.27167399122801195,1.3508062202885136,3.099636953
DS10DS10_0_6,85.0,-14.566222963082827,-6.9490229348795385,-2.4736423472454265,0.12837916976528208,1.8149789401765766,3.65378068
DS10DS10_0_6,93.5,-14.519023780849663,-6.82849798999033,-2.2618971156439014,0.41360781934480784,2.1376990102704068,4.029219386
DS10DS10_0_6,102.0,-14.450054791709336,-6.664206902049953,-1.991348695886198,0.7818471405252425,2.5749895143357575,4.556091082
DS10DS10_0_6,110.5,-14.359565866308394,-6.452438590628809,-1.65532137212623,1.243206696367003,3.1409272054091035,5.252629231
DS10DS10_0_6,119.0,-14.248947316738613,-6.191636613459238,-1.249991322951761,1.803975462834213,3.844806643821209,6.13100088
DS10DS10_0_6,127.5,-14.185150725403695,-6.023748013450862,-0.9780748500026988,2.185594545419624,4.3195604608944995,6.717959874
DS10DS10_0_6,136.0,-14.173196227293511,-5.972971704262884,-0.879343808187067,2.3293530569317094,4.484494983442014,6.909880069
DS10DS10_0_6,144.5,-14.16512564959304,-5.940697618924442,-0.8141303505997621,2.4259854078405656,4.590124365753569,7.030201772
DS10DS10_0_6,153.0,-14.13919376143803,-5.876423623406452,-0.708253651312365,2.5781949890877724,4.772407568563215,7.25366607
DS10DS10_0_6,161.5,-14.04585409479078,-5.6530567442778885,-0.37025532941263606,3.053927717177566,5.388851973470339,8.038673173
DS10DS10_0_6,170.0,-14.032717626611204,-5.636908965557419,-0.3464609250020425,3.0899290842096843,5.422007467735466,8.078761533
DS10DS10_0_6,178.5,-13.958885682594866,-5.472728529038976,-0.10416512995422167,3.4310363162201902,5.865359862160654,8.648791972
DS10DS10_0_6,187.0,-13.945214686176078,-5.4773854690881905,-0.12278955721685314,3.4044878785641446,5.818707131381142,8.594366927
DS10DS10_0_6,195.5,-13.917390953265391,-5.455367336175345,-0.10574867889478679,3.4264437795367106,5.838554353591203,8.628770441
DS10DS10_0_6,204.0,-13.860272403851619,-5.360842929751483,0.019362785856913867,3.5991017129788805,6.062147300963765,8.9267436
DS10DS10_0_6,212.5,-13.781139530306616,-5.208859888396349,0.23203226341377636,3.8941089865604326,6.45198341544153,9.439529219
DS10DS10_0_6,221.0,-13.718770448253453,-5.1090346018347965,0.36333707125918835,4.073463495581412,6.68803292514351,9.757478612
DS10DS10_0_6,229.5,-13.686881885467512,-5.103682372266505,0.34669426925875424,4.0430458706131365,6.642829594156234,9.71733363
DS10DS10_0_6,238.0,-13.657584161105964,-5.109468620750654,0.3131699116494877,3.9881229062683063,6.5656729877759386,9.637173895
DS10DS10_0_6,246.5,-13.60173946945882,-5.035390789541926,0.40798974276332434,4.113906917633545,6.732969210990019,9.869239072
DS10DS10_0_6,255.0,-13.544755190672031,-4.95406439947169,0.519050499502991,4.262583466977111,6.932240432926868,10.14138695
DS10DS10_0_6,263.5,-13.494011270390073,-4.885150669239789,0.6169687687834502,4.3930578878692526,7.108055097701058,10.38203035
DS10DS10_0_6,272.0,-13.478842215852517,-4.9184990709405865,0.5595913975547626,4.304906415469942,6.989944879276372,10.24442196
DS10DS10_0_6,280.5,-13.477196448183332,-4.982543979786989,0.46234701251947286,4.16167082471355,6.798703606090303,10.009554
DS10DS10_0_6,289.0,-13.457251415128638,-4.972935581356756,0.49485802279819513,4.203181513989128,6.857530368170838,10.08981565
DS10DS10_0_6,297.5,-13.452113280461669,-4.990235951157883,0.498219726406683,4.205623852656579,6.864814499349244,10.09837123
DS10DS10_0_6,306.0,-13.438373148366743,-4.9540068832476045,0.605200891237037,4.35717735255819,7.074152338047718,10.35913809
DS10DS10_0_6,314.5,-13.470438933260885,-5.038819906326369,0.5343667373077254,4.260429016446526,6.95018146559733,10.18427243
DS10DS10_0_6,323.0,-13.529085449528772,-5.17991068200894,0.3918667325158367,4.0656753124148945,6.695811669779342,9.831891215
DS10DS10_0_6,331.5,-13.571892317809462,-5.22876594343558,0.4245935510868488,4.12311701471495,6.7823037928019865,9.90646236
DS10DS10_0_6,340.0,-13.626165217239524,-5.269025420195921,0.49962570533416084,4.245748021875727,6.958052038171658,10.08405719
DS10DS10_1_2,0.0,-16.681050199204144,-10.094440736249782,-6.946688725673257,-5.2293343520025,-4.049765438639764,-3.326020001
DS10DS10_1_2,8.5,-16.615881618266304,-10.03912735193399,-6.865591875667064,-5.2011176996624595,-4.148611472381511,-3.503449851
DS10DS10_1_2,17.0,-16.6266231613267,-10.088844809667487,-6.918549072772835,-5.331307525141705,-4.435309404345106,-3.916451485
DS10DS10_1_2,25.5,-16.61715359184973,-10.118821843637058,-6.948484050661146,-5.431522565572617,-4.678642997276618,-4.27324698
DS10DS10_1_2,34.0,-16.562323305324995,-10.089419611956279,-6.900770096370161,-5.43240993410989,-4.791719860230579,-4.465344811
DS10DS10_1_2,42.5,-16.527161308999716,-10.090861060269425,-6.894652844468443,-5.481038139736953,-4.957351955773202,-4.721094911
DS10DS10_1_2,51.0,-16.559242080076256,-10.199397758599485,-7.0376643646248915,-5.715446147677596,-5.349719279512021,-5.256424123
DS10DS10_1_2,59.5,-16.55459557051156,-10.258366920386482,-7.11637603733514,-5.8668115021166205,-5.632461903543501,-5.651781162
DS10DS10_1_2,68.0,-16.51317274156917,-10.261326398641385,-7.118570440204342,-5.917116615893314,-5.7820244203910836,-5.878544076
DS10DS10_1_2,76.5,-16.471950116391174,-10.26512738197172,-7.123278040954805,-5.966809385928597,-5.924694536180499,-6.093399622
DS10DS10_1_2,85.0,-16.459514777759907,-10.319762210640354,-7.203202139602259,-6.111046774568648,-6.181384456311885,-6.445767941
DS10DS10_1_2,93.5,-16.441530422262996,-10.366801518023802,-7.274974806240875,-6.241903963560031,-6.41582561477203,-6.76662624
DS10DS10_1_2,102.0,-16.42142603043759,-10.41122711274562,-7.3456431167336556,-6.368456677623582,-6.639626412280216,-7.070287584
DS10DS10_1_2,110.5,-16.40862186190627,-10.470198471973905,-7.44058045893303,-6.524326203512869,-6.895771258065491,-7.409775114
DS10DS10_1_2,119.0,-16.370488747692537,-10.480373078673376,-7.465720552077313,-6.584656751758566,-7.025261355149903,-7.588814147
DS10DS10_1_2,127.5,-16.361616470406087,-10.547034710018012,-7.577642252304192,-6.7576990595810225,-7.2938753364117375,-7.935458208
DS10DS10_1_2,136.0,-16.33285183589009,-10.573408180795566,-7.632050621717013,-6.851341314571581,-7.456628699329889,-8.147454043
DS10DS10_1_2,144.5,-16.300643205041688,-10.591059398433334,-7.675924509538049,-6.928173070230108,-7.593537996786096,-8.323638202
DS10DS10_1_2,153.0,-16.262736329067152,-10.594910836433748,-7.701611147883444,-6.9780134322643015,-7.691741124634776,-8.448260513
DS10DS10_1_2,161.5,-16.233339882233746,-10.614347550331836,-7.753269503745464,-7.060414704521133,-7.82769799816884,-8.615841358
DS10DS10_1_2,170.0,-16.215929103694076,-10.657097218106369,-7.8424660860301465,-7.191304551065123,-8.022110559492166,-8.85219068
DS10DS10_1_2,178.5,-16.177890010228793,-10.654519854895105,-7.865915550366211,-7.231783824486,-8.097200420030664,-8.938141604
DS10DS10_1_2,187.0,-16.14276722663682,-10.656082794979987,-7.897837454540621,-7.282017465838248,-8.18151767803582,-9.03267166
DS10DS10_1_2,195.5,-16.11632980741491,-10.67414904068114,-7.956500928633272,-7.366893365099705,-8.307222024012251,-9.175913527
DS10DS10_1_2,204.0,-16.097696676453566,-10.70685675969213,-8.03871209742294,-7.4823125760172315,-8.469279299182261,-9.362118765
DS10DS10_1_2,212.5,-16.066504734433085,-10.711099859735251,-8.07960943199036,-7.541064882094802,-8.55603659995396,-9.45380362
DS10DS10_1_2,221.0,-16.023007386935394,-10.687591355096457,-8.079989457248859,-7.544503265036393,-8.569412242031206,-9.45380362
DS10DS10_1_2,229.5,-16.003977821303,-10.713686396043084,-8.154699355586786,-7.647441307513377,-8.70818288379973,-9.608489166
DS10DS10_1_2,238.0,-15.944206869396691,-10.652538449524625,-8.0992228875837,-7.574899358110944,-8.619784477266421,-9.482468437
DS10DS10_1_2,246.5,-15.898090781999448,-10.618185420137186,-8.08273149873433,-7.554677620118001,-8.596601244539851,-9.438043774
DS10DS10_1_2,255.0,-15.862714953644874,-10.604129775867573,-8.094642358070303,-7.572597134816309,-8.620637413418201,-9.45380362
DS10DS10_1_2,263.5,-15.826886598042801,-10.586718790466032,-8.098832306074632,-7.580209320713904,-8.629864341080555,-9.45380362
DS10DS10_1_2,272.0,-15.793317406066308,-10.57123763446894,-8.10214157072053,-7.586778931834685,-8.636303704201213,-9.45380362
DS10DS10_1_2,280.5,-15.762404537543652,-10.558072113603647,-8.10403007495956,-7.591627179230944,-8.639201687503004,-9.45380362
DS10DS10_1_2,289.0,-15.742035471820708,-10.562944508471562,-8.126834083063901,-7.624685734325125,-8.677084504985679,-9.502500921
DS10DS10_1_2,297.5,-15.719173330056273,-10.558457514838192,-8.12831915200889,-7.629372194948798,-8.677412278412863,-9.511099399
DS10DS10_1_2,306.0,-15.70701759836991,-10.571154509308695,-8.146971334903009,-7.657197146592684,-8.706387402291913,-9.562661248
DS10DS10_1_2,314.5,-15.716606329837779,-10.623178144577809,-8.215279426201612,-7.751598861861208,-8.81984871977403,-9.727377546
DS10DS10_1_2,323.0,-15.708661376389507,-10.632945658631371,-8.208080041658437,-7.744990222085248,-8.802714051508122,-9.740282517
DS10DS10_1_2,331.5,-15.705052548882483,-10.644545825534664,-8.190170074614276,-7.72398335669394,-8.766190128432983,-9.740282517
DS10DS10_1_2,340.0,-15.700380056219059,-10.645535964613094,-8.140212751757986,-7.659789619157764,-8.673288216092082,-9.682986738
DS10DS10_1_3,0.0,-16.657628223055756,-10.064737859339655,-6.909618525543971,-5.185199879326703,-3.995716786437107,-3.257838023
DS10DS10_1_3,8.5,-16.50797634293878,-9.897867110265162,-6.686413246627845,-4.98501628329929,-3.8825118902237183,-3.168170213
DS10DS10_1_3,17.0,-16.42466168188365,-9.815579840220028,-6.56562543649534,-4.900492402221408,-3.9022378748019957,-3.246384982
DS10DS10_1_3,25.5,-16.51537087792526,-9.97632713942238,-6.760692534846145,-5.199740930498878,-4.390675242505246,-3.912624995
DS10DS10_1_3,34.0,-16.603302730038163,-10.148797279986132,-6.980477077978482,-5.53180877204837,-4.915680147574907,-4.620111174
DS10DS10_1_3,42.5,-16.60136041743555,-10.202132187446916,-7.04642211978473,-5.672147777223568,-5.196544487363796,-5.019114928
DS10DS10_1_3,51.0,-16.580748655657967,-10.232775879786699,-7.083919628911118,-5.77420718317115,-5.423490794828755,-5.348121235
