Configuration,Pressure,Theta1,Theta2,Theta3,Theta4,Theta5,Theta6
DS10DS10_6_1,40,-13.00614195,-7.219268219,-4.367084314,-2.250578219,-0.715051328,0.326872422
DS10DS10_6_1,44,-12.94884617,-7.161972439,-4.205510216,-1.998476789,-0.411555584,0.68353865
DS10DS10_6_1,48,-12.94884617,-6.990085101,-4.032476962,-1.758980431,-0.110580854,1.294311659
DS10DS10_6_1,52,-12.89155039,-6.875493542,-3.86402737,-1.505160128,0.193029481,1.690798453
DS10DS10_6_1,56,-12.83425461,-6.760901983,-3.699015525,-1.261653065,0.498817056,2.111922433
DS10DS10_6_1,60,-12.77695883,-6.646310424,-3.545462836,-1.029605158,0.788962884,2.360013158
DS10DS10_6_1,64,-12.71966305,-6.474423085,-3.385034654,-0.784952179,1.075441781,2.883696583
DS10DS10_6_1,68,-12.66236727,-6.417127305,-3.085950685,-0.55049785,1.361920679,3.199396328
DS10DS10_6_1,72,-12.66236727,-6.245239967,-2.982818281,-0.308938843,1.644388872,3.528274102
DS10DS10_6_1,76,-12.54777571,-6.187944187,-2.748478543,-0.067150654,2.104473982,3.913874699
DS10DS10_6_1,80,-12.49047993,-6.016056849,-2.516430636,0.153552689,2.523879088,4.308642619
DS10DS10_6_1,84,-12.37588837,-5.90146529,-2.211617089,0.392991752,2.778272349,4.691951384
DS10DS10_6_1,88,-12.37588837,-5.786873731,-2.07639905,0.629680617,2.910625599,4.960095632
DS10DS10_6_1,92,-12.3185926,-5.679157665,-1.885031146,0.863447397,3.422849868,5.392678768
DS10DS10_6_1,96,-12.26129682,-5.549096246,-1.784763532,1.092057558,3.660054395,5.684314285
DS10DS10_6_1,100,-12.26129682,-5.451693421,-1.668453099,1.308062646,4.003256115,6.016056849
DS10DS10_6_1,104,-12.20400104,-5.317621297,-1.406038429,1.53839168,4.375678681,6.417127305
DS10DS10_6_1,108,-12.20400104,-5.226521007,-1.255923487,1.765855925,4.604288842,6.760901983
DS10DS10_6_1,112,-12.14670526,-5.093021841,-1.049085723,1.997330874,4.910248304,7.10467666
DS10DS10_6_1,116,-12.08940948,-4.989889438,-0.936785995,2.22193033,5.311891719,7.505747116
DS10DS10_6_1,120,-12.0321137,-4.900508022,-0.787816968,2.444810912,5.612121603,7.849521793
DS10DS10_6_1,124,-11.91752214,-4.796229703,-0.639993857,2.669983325,5.786873731,8.078704911
DS10DS10_6_1,128,-11.86022636,-4.724037021,-0.492743704,2.888853203,6.073352628,8.365183809
DS10DS10_6_1,132,-11.80293058,-4.590537855,-0.345837325,3.103139418,6.417127305,8.708958486
DS10DS10_6_1,136,-11.80293058,-4.523501793,-0.218010441,3.326020001,6.818197762,9.110028943
DS10DS10_6_1,140,-11.7456348,-4.388856711,0.018563833,3.544316921,7.10467666,9.511099399
DS10DS10_6_1,144,-11.68833902,-4.301767126,0.109205756,3.76547863,7.161972439,9.797578297
DS10DS10_6_1,148,-11.68833902,-4.196915849,0.344175748,3.979764845,7.505747116,10.08405719
DS10DS10_6_1,152,-11.63104324,-4.090918657,0.648588224,4.194624018,7.792226014,10.37053609
DS10DS10_6_1,156,-11.63104324,-3.978618929,0.719062033,4.408910234,8.021409132,10.65701499
DS10DS10_6_1,160,-11.57374746,-3.878351315,0.86000965,4.618039829,8.307888029,10.94349389
DS10DS10_6_1,164,-11.51645168,-3.745425107,0.946526278,4.832326044,8.594366927,11.28726856
DS10DS10_6_1,168,-11.51645168,-3.660054395,1.197481792,5.043174513,8.823550045,11.63104324
DS10DS10_6_1,172,-11.51645168,-3.570100021,1.283998419,5.258606644,9.110028943,11.97481792
DS10DS10_6_1,176,-11.4591559,-3.468686492,1.512608579,5.471746943,9.281916281,12.20400104
DS10DS10_6_1,180,-11.40186012,-3.400504514,1.651264366,5.679730623,9.511099399,12.37588837
DS10DS10_6_1,184,-11.4591559,-3.299663942,1.787628321,5.90146529,9.969465635,12.89155039
DS10DS10_6_1,188,-11.40186012,-3.205698864,1.958369744,6.073352628,10.14135297,13.17802929
DS10DS10_6_1,192,-11.40186012,-3.104858292,2.080409754,6.302535746,10.37053609,13.46450819
DS10DS10_6_1,196,-11.34456434,-3.015476876,2.201303849,6.531718864,10.59971921,13.80828286
DS10DS10_6_1,200,-11.34456434,-2.899166443,2.333084142,6.703606203,10.94349389,14.09476176
DS10DS10_6_1,204,-11.34456434,-2.803482492,2.452259363,6.932789321,11.28726856,14.2666491
DS10DS10_6_1,208,-11.28726856,-2.706079666,2.625292617,7.10467666,11.34456434,14.72501533
DS10DS10_6_1,212,-11.28726856,-2.60122839,2.839578833,7.333859778,11.51645168,14.95419845
DS10DS10_6_1,216,-11.22997278,-2.488355704,3.148403084,7.505747116,11.7456348,15.18338157
DS10DS10_6_1,220,-10.19864875,-2.397255415,3.184499425,7.734930234,12.14670526,15.46986047
DS10DS10_6_1,224,-10.31324031,-2.300998505,3.320290423,7.906817573,12.60507149,15.58445203
DS10DS10_6_1,228,-10.31324031,-2.201876807,3.485875226,8.136000691,12.77695883,16.10011404
DS10DS10_6_1,232,-10.31324031,-2.095306657,3.71333947,8.307888029,12.89155039,16.32929716
DS10DS10_6_1,236,-10.31324031,-1.994466085,3.844546805,8.537071147,13.06343773,16.61577606
DS10DS10_6_1,240,-10.19864875,-1.890187766,3.877778357,8.708958486,13.40721241,16.7876634
DS10DS10_6_1,244,-10.19864875,-1.799660435,3.970024562,8.938141604,13.63639552,17.07414229
DS10DS10_6_1,248,-9.969465635,-1.693090285,4.110399222,9.110028943,13.86557864,17.30332541
DS10DS10_6_1,252,-9.969465635,-1.592249713,4.219261203,9.281916281,14.09476176,17.64710009
DS10DS10_6_1,256,-10.02676141,-1.493700972,4.339009383,9.511099399,14.38124066,18.04817055
DS10DS10_6_1,260,-10.02676141,-1.397444062,4.500010523,9.682986738,14.553128,18.39194522
DS10DS10_6_1,264,-9.969465635,-1.302333068,4.644968845,9.912169856,14.78231111,18.62112834
DS10DS10_6_1,268,-9.912169856,-1.206649117,4.757268573,10.08405719,14.95419845,19.0221988
DS10DS10_6_1,272,-9.912169856,-1.135029392,4.868995343,10.25594453,15.12608579,19.25138192
DS10DS10_6_1,276,-9.797578297,-1.038199525,5.038017893,10.48512765,15.46986047,19.48056503
DS10DS10_6_1,280,-9.682986738,-0.9665798,5.172090017,10.65701499,15.81363515,19.65245237
DS10DS10_6_1,284,-9.682986738,-0.886938667,5.318194254,10.88619811,16.10011404,19.93893127
DS10DS10_6_1,288,-9.682986738,-0.799849082,5.456277083,11.05808545,16.32929716,20.28270595
DS10DS10_6_1,292,-9.625690958,-0.724791611,5.57659822,11.22997278,16.44388872,20.51188907
DS10DS10_6_1,296,-9.45380362,-0.618221461,5.658531185,11.4591559,16.73036762,20.79836796
DS10DS10_6_1,300,-9.39650784,-0.526891988,5.84416951,11.63104324,16.90225496,21.08484686
DS10DS10_6_1,304,-9.281916281,-0.443469333,5.958761069,11.80293058,17.18873385,21.19943842
DS10DS10_6_1,308,-9.167324722,-0.342170395,6.130648408,11.97481792,17.58980431,21.5432131
DS10DS10_6_1,312,-9.110028943,-0.254164078,6.187944187,12.20400104,17.70439587,21.77239621
DS10DS10_6_1,316,-8.995437384,-0.163636746,6.359831526,12.37588837,17.76169165,22.00157933
DS10DS10_6_1,320,-8.938141604,-0.072937527,6.531718864,12.54777571,17.99087477,22.28805823
DS10DS10_6_1,324,-8.766254266,-0.021187979,6.703606203,12.71966305,18.16276211,22.63183291
DS10DS10_6_1,328,-8.708958486,0.087891726,6.760901983,12.89155039,18.39194522,22.80372025
DS10DS10_6_1,332,-8.594366927,0.125592349,6.875493542,13.06343773,18.62112834,23.09019914
DS10DS10_6_1,336,-8.537071147,0.230730104,6.932789321,13.23532507,18.90760724,23.31938226
DS10DS10_6_1,340,-8.479775368,0.290260419,7.219268219,13.40721241,19.19408614,23.4912696
DS10DS10_6_1,344,-8.365183809,0.39872133,7.333859778,13.57909974,19.3086777,23.83504428
DS10DS10_6_1,348,-8.365183809,0.483519083,7.448451337,13.6936913,19.48056503,24.0642274
DS10DS10_6_1,352,-8.365183809,0.561040273,7.505747116,13.86557864,19.65245237,24.29341051
DS10DS10_6_1,356,-8.307888029,0.65489076,7.620338675,14.03746598,19.88163549,24.46529785
DS10DS10_6_1,360,-8.307888029,0.723645695,7.734930234,14.20935332,20.16811439,24.75177675
DS10DS10_6_1,364,-8.365183809,0.798703166,7.849521793,14.38124066,20.28270595,24.86636831
DS10DS10_6_1,368,-8.25059225,0.840529085,8.021409132,14.49583222,20.45459329,25.03825565
DS10DS10_6_1,372,-8.25059225,0.95110994,8.136000691,14.66771956,20.62648062,25.32473454
DS10DS10_6_1,376,-8.25059225,1.016427129,8.25059225,14.83960689,20.9702553,25.61121344
DS10DS10_6_1,380,-8.136000691,1.093776431,8.307888029,14.95419845,21.14214264,25.78310078
DS10DS10_6_1,384,-8.136000691,1.178574185,8.422479588,15.12608579,21.31402998,26.0122839
DS10DS10_6_1,388,-8.136000691,1.23701588,8.537071147,15.24067735,21.65780466,26.24146702
DS10DS10_6_1,392,-8.136000691,1.322386591,8.708958486,15.41256469,21.71510044,26.41335436
DS10DS10_6_1,396,-8.078704911,1.359628848,8.880845825,15.52715625,21.88698777,26.52794591
DS10DS10_6_1,400,-8.021409132,1.488544352,8.938141604,15.69904359,22.00157933,26.81442481
DS10DS10_6_2,0,-13.6936913,-8.479775368,-6.130648408,-4.729193641,-3.933928221,-3.370710709
DS10DS10_6_2,4,-13.63639552,-8.307888029,-5.958761069,-4.512042637,-3.681826792,-3.117463363
DS10DS10_6_2,8,-13.57909974,-8.25059225,-5.786873731,-4.326404311,-3.437746771,-2.835568128
DS10DS10_6_2,12,-13.57909974,-8.078704911,-5.637904704,-4.143057817,-3.210282526,-2.570861627
DS10DS10_6_2,16,-13.52180397,-7.964113352,-5.475757648,-3.96028428,-2.969640252,-2.302144421
DS10DS10_6_2,20,-13.52180397,-7.906817573,-5.304443267,-3.748862854,-2.733008683,-2.016238481
DS10DS10_6_2,24,-13.52180397,-7.792226014,-5.144015085,-3.579840304,-2.490647535,-1.7566886
DS10DS10_6_2,28,-13.46450819,-7.677634455,-4.992754227,-3.394201978,-2.271777658,-1.500003508
DS10DS10_6_2,32,-13.46450819,-7.563042896,-4.843212242,-3.240076331,-2.058637358,-1.250766867
DS10DS10_6_2,36,-13.40721241,-7.505747116,-4.689086595,-3.046989555,-1.841486354,-1.003249099
DS10DS10_6_2,40,-13.34991663,-7.391155557,-4.53725278,-2.884269541,-1.620897602,-0.754012458
DS10DS10_6_2,44,-13.29262085,-7.276563998,-4.381981217,-2.688317975,-1.402027725,-0.510218917
DS10DS10_6_2,48,-13.29262085,-7.161972439,-4.222125992,-2.526170919,-1.181438974,-0.259320698
DS10DS10_6_2,52,-13.29262085,-7.10467666,-4.066281472,-2.335375973,-0.968871632,-0.019532131
DS10DS10_6_2,56,-13.23532507,-6.990085101,-3.912728783,-2.171510044,-0.741980345,0.247059401
DS10DS10_6_2,60,-13.17802929,-6.875493542,-3.761467925,-1.983006929,-0.529470298,0.489764323
DS10DS10_6_2,64,-13.17802929,-6.818197762,-3.608488194,-1.822005789,-0.317361323,0.741407387
DS10DS10_6_2,68,-13.17802929,-6.703606203,-3.457227336,-1.642097041,-0.103648065,0.990644028
DS10DS10_6_2,72,-13.17802929,-6.589014644,-3.309977182,-1.471355618,0.11390401,1.238161795
DS10DS10_6_2,76,-13.12073351,-6.531718864,-3.166164776,-1.305770815,0.336039747,1.485106605
DS10DS10_6_2,80,-13.12073351,-6.417127305,-3.01433096,-1.131591645,0.548148723,1.721738174
DS10DS10_6_2,84,-13.06343773,-6.302535746,-2.866507849,-0.963715011,0.762606825,1.95665087
DS10DS10_6_2,88,-13.06343773,-6.245239967,-2.71811178,-0.806724576,0.971736421,2.195574271
DS10DS10_6_2,92,-13.00614195,-6.130648408,-2.568569796,-0.633691321,1.180866016,2.784001927
DS10DS10_6_2,96,-13.00614195,-6.016056849,-2.42704922,-0.453667982,1.386557864,3.005163635
DS10DS10_6_2,100,-13.00614195,-5.958761069,-2.282090898,-0.294672194,1.588239008,3.224033513
DS10DS10_6_2,104,-13.00614195,-5.84416951,-2.139424407,-0.109492235,1.799660435,3.538587343
DS10DS10_6_2,108,-12.94884617,-5.786873731,-1.994466085,0.057353075,2.00879003,3.798710182
DS10DS10_6_2,112,-12.94884617,-5.687752032,-1.854091425,0.216062385,2.22193033,4.073156966
DS10DS10_6_2,116,-12.89155039,-5.582900756,-1.710279018,0.39138747,2.4218926,4.292599801
DS10DS10_6_2,120,-12.89155039,-5.489508635,-1.567612527,0.551643765,2.621854871,4.542982358
DS10DS10_6_2,124,-11.97481792,-5.408148628,-1.428956741,0.701873299,2.841870664,4.804251112
DS10DS10_6_2,128,-12.14670526,-5.335382988,-1.29144687,0.867458102,3.038395188,5.070103529
DS10DS10_6_2,132,-11.91752214,-5.232823543,-1.15107221,1.038772483,3.230336049,5.262617348
DS10DS10_6_2,136,-12.0321137,-5.132555929,-1.008405719,1.20836799,3.441757475,5.538783006
DS10DS10_6_2,140,-11.97481792,-5.062655078,-0.872614722,1.36421251,3.634844252,5.786873731
DS10DS10_6_2,144,-11.80293058,-4.971554788,-0.737396682,1.529797313,3.821628494,6.016056849
DS10DS10_6_2,148,-11.80293058,-4.90108098,-0.595876107,1.695955074,4.029612173,6.302535746
DS10DS10_6_2,152,-11.97481792,-4.807115901,-0.461632096,1.849507763,4.216969372,6.474423085
DS10DS10_6_2,156,-11.7456348,-4.720026316,-0.324351408,2.004779325,4.401461782,6.703606203
DS10DS10_6_2,160,-11.7456348,-4.618612787,-0.189190664,2.155467225,4.606007715,6.818197762
DS10DS10_6_2,164,-11.63104324,-4.522928835,-0.057095244,2.307873999,4.792218998,7.04738088
DS10DS10_6_2,168,-11.57374746,-4.461622351,0.079125472,2.468302181,4.97900324,7.276563998
DS10DS10_6_2,172,-11.57374746,-4.353906285,0.210160919,2.613833461,5.179538468,7.448451337
DS10DS10_6_2,176,-11.4591559,-4.286297265,0.341196367,2.779418264,5.357155384,7.792226014
DS10DS10_6_2,180,-11.34456434,-4.179154158,0.472690181,2.940992362,5.541647795,8.078704911
DS10DS10_6_2,184,-11.34456434,-4.099513024,0.606762305,3.099701672,5.729577951,8.307888029
DS10DS10_6_2,188,-11.22997278,-4.015288228,0.736250767,3.248670698,5.90146529,8.479775368
DS10DS10_6_2,192,-11.17267701,-3.942522588,0.867458102,3.40680705,6.130648408,8.766254266
DS10DS10_6_2,196,-11.05808545,-3.873194695,0.992362901,3.551765372,6.302535746,8.995437384
DS10DS10_6_2,200,-11.00078967,-3.779802574,1.124716152,3.704745103,6.474423085,9.167324722
DS10DS10_6_2,204,-11.00078967,-3.695004821,1.253058698,3.85371413,6.646310424,9.339212061
DS10DS10_6_2,208,-10.94349389,-3.598747911,1.381974202,3.998099494,7.10467666,9.625690958
DS10DS10_6_2,212,-10.94349389,-3.507074664,1.511462664,4.147068521,7.276563998,9.797578297
DS10DS10_6_2,216,-10.94349389,-3.42227691,1.636940421,4.29030797,7.505747116,10.08405719
DS10DS10_6_2,220,-10.94349389,-3.352376059,1.765282967,4.432401503,7.677634455,10.25594453
DS10DS10_6_2,224,-10.82890233,-3.272734926,1.892479597,4.578505741,7.906817573,10.54242343
DS10DS10_6_2,228,-10.82890233,-3.197104497,2.018530312,4.729193641,8.078704911,10.71431077
DS10DS10_6_2,232,-10.77160655,-3.108868996,2.145153985,4.894205486,8.19329647,10.94349389
DS10DS10_6_2,236,-10.77160655,-3.038968145,2.266621038,5.048904091,8.365183809,11.17267701
DS10DS10_6_2,240,-10.65701499,-2.947294898,2.390379921,5.185268046,8.651662706,11.40186012
DS10DS10_6_2,244,-10.59971921,-2.887707287,2.513565847,5.335955946,8.880845825,11.57374746
DS10DS10_6_2,248,-10.59971921,-2.800617703,2.635605858,5.48034131,8.995437384,11.7456348
DS10DS10_6_2,252,-10.54242343,-2.712382202,2.756499952,5.621288928,9.167324722,12.0321137
DS10DS10_6_2,256,-10.48512765,-2.649356845,2.880831794,5.786873731,9.339212061,12.26129682
DS10DS10_6_2,260,-10.48512765,-2.56226726,3.000007015,5.90146529,9.511099399,12.49047993
DS10DS10_6_2,264,-10.48512765,-2.491793451,3.12090111,6.073352628,9.740282517,12.60507149
DS10DS10_6_2,268,-10.42783187,-2.413298233,3.238930416,6.245239967,9.912169856,12.83425461
DS10DS10_6_2,272,-10.37053609,-2.339959635,3.358678595,6.359831526,10.02676141,13.00614195
DS10DS10_6_2,276,-10.31324031,-2.248286388,3.476707901,6.474423085,10.19864875,13.29262085
DS10DS10_6_2,280,-10.25594453,-2.16463455,3.593591291,6.646310424,10.48512765,13.52180397
DS10DS10_6_2,284,-10.19864875,-2.073534261,3.709328766,6.818197762,10.59971921,13.75098708
DS10DS10_6_2,288,-10.19864875,-1.982433971,3.831368776,6.932789321,10.82890233,13.9801702
DS10DS10_6_2,292,-10.08405719,-1.915397909,3.953408786,7.10467666,11.00078967,14.20935332
DS10DS10_6_2,296,-10.08405719,-1.82945424,4.066281472,7.219268219,11.22997278,14.2666491
DS10DS10_6_2,300,-10.14135297,-1.764137051,4.184883736,7.391155557,11.40186012,14.49583222
DS10DS10_6_2,304,-10.14135297,-1.681058171,4.294318675,7.505747116,11.57374746,14.83960689
DS10DS10_6_2,308,-10.14135297,-1.610584362,4.411202065,7.677634455,11.7456348,15.01149423
DS10DS10_6_2,312,-9.969465635,-1.529797313,4.525220666,7.792226014,11.97481792,15.18338157
DS10DS10_6_2,316,-9.969465635,-1.441561813,4.643249972,7.906817573,12.08940948,15.41256469
DS10DS10_6_2,320,-9.854874076,-1.370515046,4.76070632,8.021409132,12.3185926,15.46986047
DS10DS10_6_2,324,-9.797578297,-1.296030533,4.867849427,8.19329647,12.49047993,15.75633937
DS10DS10_6_2,328,-9.740282517,-1.247902078,4.980722113,8.307888029,12.66236727,15.9282267
DS10DS10_6_2,332,-9.682986738,-1.149926295,5.091875925,8.422479588,12.83425461,16.10011404
DS10DS10_6_2,336,-9.682986738,-1.069712204,5.201310864,8.537071147,12.94884617,16.38659294
DS10DS10_6_2,340,-9.682986738,-1.012989382,5.316475381,8.708958486,13.12073351,16.55848028
DS10DS10_6_2,344,-9.682986738,-0.940223742,5.432785813,8.823550045,13.29262085,16.73036762
DS10DS10_6_2,348,-9.568395179,-0.901262612,5.538783006,8.938141604,13.52180397,16.84495918
DS10DS10_6_2,352,-9.568395179,-0.798130209,5.648217944,9.052733163,13.46450819,17.01684652
DS10DS10_6_2,356,-9.511099399,-0.736823725,5.729577951,9.167324722,13.80828286,17.13143807
DS10DS10_6_2,360,-9.511099399,-0.648015266,5.84416951,9.339212061,13.9801702,17.47521275
DS10DS10_6_2,364,-9.339212061,-0.557774414,5.958761069,9.39650784,14.15205754,17.64710009
DS10DS10_6_2,368,-9.39650784,-0.476586294,6.073352628,9.568395179,14.15205754,17.81898743
DS10DS10_6_2,372,-9.39650784,-0.407315697,6.187944187,9.682986738,14.49583222,17.87628321
DS10DS10_6_2,376,-9.39650784,-0.351967974,6.302535746,9.797578297,14.61042378,18.04817055
DS10DS10_6_2,380,-9.339212061,-0.267055628,6.417127305,9.912169856,14.78231111,18.22005789
DS10DS10_6_2,384,-9.339212061,-0.21096306,6.531718864,10.02676141,14.95419845,18.33464944
DS10DS10_6_2,388,-9.224620502,-0.140202772,6.646310424,10.14135297,15.06879001,18.50653678
DS10DS10_6_2,392,-9.052733163,-0.065546372,6.703606203,10.25594453,15.24067735,18.67842412
DS10DS10_6_2,396,-8.938141604,-0.007110406,6.818197762,10.37053609,15.41256469,18.85031146
DS10DS10_6_2,400,-9.167324722,0.063082653,6.932789321,10.48512765,15.46986047,18.96490302
DS10DS10_6_3,0,-13.40721241,-8.365183809,-6.130648408,-4.707421245,-3.847984552,-3.29508028
DS10DS10_6_3,4,-13.34991663,-8.307888029,-6.016056849,-4.577932783,-3.663492142,-3.124911815
DS10DS10_6_3,8,-13.29262085,-8.136000691,-5.84416951,-4.363646568,-3.448632969,-2.838432917
DS10DS10_6_3,12,-13.29262085,-8.078704911,-5.729577951,-4.23301219,-3.284767039,-2.665399663
DS10DS10_6_3,16,-13.17802929,-7.906817573,-5.653947522,-4.085189079,-3.107150123,-2.461426688
DS10DS10_6_3,20,-13.17802929,-7.849521793,-5.533053428,-3.935647095,-2.934689827,-2.279799067
DS10DS10_6_3,24,-13.12073351,-7.792226014,-5.429921024,-3.793553562,-2.759937699,-2.093014826
DS10DS10_6_3,28,-13.12073351,-7.677634455,-5.320486086,-3.65890848,-2.582320783,-1.896490302
DS10DS10_6_3,32,-13.06343773,-7.620338675,-5.203029738,-3.525982271,-2.413871191,-1.714289723
DS10DS10_6_3,36,-13.06343773,-7.505747116,-5.088438179,-3.381596907,-2.235108359,-1.529797313
DS10DS10_6_3,40,-13.00614195,-7.391155557,-4.975565493,-3.228617176,-2.0580644,-1.337856452
DS10DS10_6_3,44,-12.94884617,-7.333859778,-4.888475908,-3.104285334,-1.879874526,-1.158520662
DS10DS10_6_3,48,-12.94884617,-7.219268219,-4.768154771,-2.961618843,-1.704549441,-0.968298674
DS10DS10_6_3,52,-12.89155039,-7.161972439,-4.657000959,-2.822963057,-1.529797313,-0.792400631
DS10DS10_6_3,56,-12.89155039,-7.10467666,-4.567619543,-2.681442481,-1.356764059,-0.603324558
DS10DS10_6_3,60,-12.89155039,-6.990085101,-4.455892773,-2.550808104,-1.181438974,-0.426166008
DS10DS10_6_3,64,-12.83425461,-6.932789321,-4.333279805,-2.401839077,-1.010697551,-0.241673598
DS10DS10_6_3,68,-12.83425461,-6.818197762,-4.216396414,-2.259745544,-0.838237254,-0.066405808
DS10DS10_6_3,72,-12.77695883,-6.703606203,-4.102950771,-2.124527504,-0.669787663,0.11757094
DS10DS10_6_3,76,-12.77695883,-6.646310424,-4.015861186,-1.999049747,-0.501739141,0.293927349
DS10DS10_6_3,80,-12.77695883,-6.531718864,-3.908718078,-1.847788889,-0.331971746,0.471143195
DS10DS10_6_3,84,-12.71966305,-6.474423085,-3.792980604,-1.720592259,-0.165183732,0.650880055
DS10DS10_6_3,88,-12.71966305,-6.417127305,-3.693858905,-1.588239008,-0.000597595,0.819902605
DS10DS10_6_3,92,-12.66236727,-6.302535746,-3.595310164,-1.476512238,0.161173028,1.010124593
DS10DS10_6_3,96,-12.66236727,-6.187944187,-3.476134943,-1.32009476,0.328362112,1.189460383
DS10DS10_6_3,100,-12.66236727,-6.130648408,-3.363262257,-1.19805475,0.490451873,1.369942088
DS10DS10_6_3,104,-12.66236727,-6.073352628,-3.265286474,-1.071431077,0.651453013,1.537245764
DS10DS10_6_3,108,-12.60507149,-5.958761069,-3.171894354,-0.956839518,0.812454153,1.71257085
DS10DS10_6_3,112,-12.60507149,-5.84416951,-3.057302795,-0.806151618,0.974028252,1.89190664
DS10DS10_6_3,116,-12.54777571,-5.786873731,-2.947867856,-0.672652451,1.132737561,2.059210316
DS10DS10_6_3,120,-12.54777571,-5.699784146,-2.851610946,-0.565452048,1.293738701,2.24255681
DS10DS10_6_3,124,-12.49047993,-5.632748084,-2.769105024,-0.423931473,1.449583222,2.409287529
DS10DS10_6_3,128,-12.49047993,-5.546804415,-2.655086423,-0.301146617,1.605427742,2.584612614
DS10DS10_6_3,132,-12.49047993,-5.457422999,-2.553099935,-0.16317838,1.764710009,3.083658853
DS10DS10_6_3,136,-12.43318415,-5.395543557,-2.444810912,-0.059014653,1.920554529,3.130641393
DS10DS10_6_3,140,-12.43318415,-5.289546365,-2.361732032,0.08376643,2.076972007,3.409671839
DS10DS10_6_3,144,-12.20400104,-5.226521007,-2.256880755,0.216979117,2.231670612,3.591872418
DS10DS10_6_3,148,-12.20400104,-5.144588042,-2.157186099,0.315757041,2.383504428,3.790688773
DS10DS10_6_3,152,-11.86022636,-5.054060711,-2.043167497,0.46197587,2.535338243,4.016434144
DS10DS10_6_3,156,-11.86022636,-4.977284366,-1.935451432,0.594157234,2.688317975,4.128733872
DS10DS10_6_3,160,-11.63104324,-4.887329992,-1.852945509,0.69900851,2.839005875,4.259368249
DS10DS10_6_3,164,-11.63104324,-4.826596466,-1.742937613,0.841102043,2.991412648,4.469070802
DS10DS10_6_3,168,-11.40186012,-4.751538995,-1.638086336,0.97460121,3.143819422,4.598559264
DS10DS10_6_3,172,-11.40186012,-4.678773355,-1.545840131,1.076014739,3.293934364,4.772165476
DS10DS10_6_3,176,-11.28726856,-4.619185744,-1.459896462,1.210659821,3.441184518,4.975565493
DS10DS10_6_3,180,-11.28726856,-4.532669117,-1.355045185,1.349888565,3.591872418,5.152036494
DS10DS10_6_3,184,-11.17267701,-4.445579532,-1.25248574,1.452448011,3.736257782,5.356009469
DS10DS10_6_3,188,-11.17267701,-4.383700091,-1.14591559,1.590530839,3.885799767,5.468882155
DS10DS10_6_3,192,-11.05808545,-4.290880928,-1.048512765,1.725748879,4.031331047,5.547377372
DS10DS10_6_3,196,-11.05808545,-4.234158106,-0.964287969,1.817422126,4.179154158,5.84416951
DS10DS10_6_3,200,-11.05808545,-4.141911901,-0.856571904,1.959515659,4.325831353,5.958761069
DS10DS10_6_3,204,-10.94349389,-4.062843725,-0.75630429,2.090150037,4.470789675,6.187944187
DS10DS10_6_3,208,-10.94349389,-3.995234705,-0.652025971,2.184115115,4.615747998,6.359831526
DS10DS10_6_3,212,-10.88619811,-3.901842585,-0.550555145,2.322197944,4.759560404,6.474423085
DS10DS10_6_3,216,-10.88619811,-3.847984552,-0.469252434,2.451686405,4.905091684,6.589014644
DS10DS10_6_3,220,-10.77160655,-3.784386237,-0.369328595,2.54393261,5.046039302,6.760901983
DS10DS10_6_3,224,-10.77160655,-3.701307357,-0.260867684,2.687745017,5.189851708,6.990085101
DS10DS10_6_3,228,-10.71431077,-3.64573045,-0.163522155,2.811503901,5.32965341,7.276563998
DS10DS10_6_3,232,-10.71431077,-3.569527064,-0.059301132,2.901458275,5.470601028,7.391155557
DS10DS10_6_3,236,-10.59971921,-3.492750719,0.014570317,3.04297885,5.610975688,7.505747116
DS10DS10_6_3,240,-10.54242343,-3.403942261,0.113617531,3.165591818,5.729577951,7.620338675
DS10DS10_6_3,244,-10.54242343,-3.316279718,0.214286215,3.292788449,5.90146529,7.792226014
DS10DS10_6_3,248,-10.48512765,-3.260702812,0.320340703,3.402223387,6.016056849,7.964113352
DS10DS10_6_3,252,-10.42783187,-3.174186185,0.427712994,3.52369044,6.187944187,8.136000691
DS10DS10_6_3,256,-10.37053609,-3.114598574,0.536517679,3.656043691,6.302535746,8.365183809
DS10DS10_6_3,260,-10.37053609,-3.04297885,0.59759498,3.777510743,6.417127305,8.479775368
DS10DS10_6_3,264,-10.37053609,-2.957608138,0.699581468,3.868611033,6.589014644,8.594366927
DS10DS10_6_3,268,-10.31324031,-2.864216018,0.805005702,3.99408879,6.703606203,8.766254266
DS10DS10_6_3,272,-10.31324031,-2.781137138,0.91214881,4.1161288,6.875493542,8.880845825
DS10DS10_6_3,276,-10.31324031,-2.720403611,1.003249099,4.24619022,6.990085101,9.110028943
DS10DS10_6_3,280,-10.19864875,-2.636751773,1.105808545,4.361927694,7.10467666,9.281916281
DS10DS10_6_3,284,-10.19864875,-2.570288669,1.178574185,4.463914182,7.276563998,9.45380362
DS10DS10_6_3,288,-10.14135297,-2.516430636,1.277695883,4.583089403,7.391155557,9.568395179
DS10DS10_6_3,292,-10.14135297,-2.421319642,1.374525751,4.704556456,7.505747116,9.740282517
DS10DS10_6_3,296,-10.02676141,-2.347408087,1.477658154,4.83347196,7.677634455,9.854874076
DS10DS10_6_3,300,-10.02676141,-2.267766953,1.571623232,4.95035535,7.792226014,9.969465635
